parts_count,machine_status,job_id,machine_id,created_at,updated_at,total_run_time,total_cutting_time,run_time,feed_rate,cutting_speed,spindle_speed,spindle_load,axis_load,axis_name,programe_number,programe_description,run_second,total_run_second
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:02:55 UTC,2017-08-09 08:02:55 UTC,5374,285747,16,750,3799,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:03:17 UTC,2017-08-09 08:03:17 UTC,5374,285747,16,960,4499,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:03:40 UTC,2017-08-09 08:03:40 UTC,5375,285747,17,30000,3500,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:04:02 UTC,2017-08-09 08:04:02 UTC,5375,285748,17,500,3500,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:04:25 UTC,2017-08-09 08:04:25 UTC,5376,285748,17,500,3500,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:04:47 UTC,2017-08-09 08:04:47 UTC,5376,285748,18,960,4499,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:05:09 UTC,2017-08-09 08:05:09 UTC,5376,285749,18,0,3799,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:05:32 UTC,2017-08-09 08:05:32 UTC,5377,285749,18,750,3799,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:05:54 UTC,2017-08-09 08:05:54 UTC,5377,285749,19,600,4001,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:06:17 UTC,2017-08-09 08:06:17 UTC,5377,285749,19,1000,4001,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:06:39 UTC,2017-08-09 08:06:39 UTC,5378,285750,20,800,4499,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:07:02 UTC,2017-08-09 08:07:02 UTC,5378,285750,20,0,4499,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:07:25 UTC,2017-08-09 08:07:25 UTC,5379,285750,20,800,4001,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:07:47 UTC,2017-08-09 08:07:47 UTC,5379,285750,21,0,71,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:08:10 UTC,2017-08-09 08:08:10 UTC,5379,285750,21,600,599,,,,,3524,,,
6,3,"",49,2017-08-09 08:08:32 UTC,2017-08-09 08:08:32 UTC,5380,285751,21,0,0,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:08:55 UTC,2017-08-09 08:08:55 UTC,5380,285751,22,180,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:09:17 UTC,2017-08-09 08:09:17 UTC,5380,285751,22,180,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:09:40 UTC,2017-08-09 08:09:40 UTC,5381,285751,22,180,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:10:02 UTC,2017-08-09 08:10:02 UTC,5381,285752,23,180,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:10:25 UTC,2017-08-09 08:10:25 UTC,5381,285752,23,0,0,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:10:47 UTC,2017-08-09 08:10:47 UTC,5382,285752,23,580,2800,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:11:10 UTC,2017-08-09 08:11:10 UTC,5382,285752,24,580,2799,,,,,3524,,,
6,3,"",49,2017-08-09 08:11:32 UTC,2017-08-09 08:11:32 UTC,5382,285753,24,0,0,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:11:55 UTC,2017-08-09 08:11:55 UTC,5383,285753,25,1894,5999,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:12:17 UTC,2017-08-09 08:12:17 UTC,5383,285753,25,1894,5999,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:12:40 UTC,2017-08-09 08:12:40 UTC,5384,285754,25,0,0,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:13:02 UTC,2017-08-09 08:13:02 UTC,5384,285754,26,360,1799,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:13:25 UTC,2017-08-09 08:13:25 UTC,5384,285754,26,120,1799,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:13:47 UTC,2017-08-09 08:13:47 UTC,5385,285754,26,120,3200,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:14:10 UTC,2017-08-09 08:14:10 UTC,5385,285755,27,320,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:14:33 UTC,2017-08-09 08:14:33 UTC,5386,285755,27,1796,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:14:55 UTC,2017-08-09 08:14:55 UTC,5386,285755,28,1796,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:15:18 UTC,2017-08-09 08:15:18 UTC,5386,285756,28,120,3197,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:15:40 UTC,2017-08-09 08:15:40 UTC,5387,285756,28,120,3195,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:16:03 UTC,2017-08-09 08:16:03 UTC,5387,285757,29,1796,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:16:25 UTC,2017-08-09 08:16:25 UTC,5387,285757,29,1796,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:16:48 UTC,2017-08-09 08:16:48 UTC,5388,285757,29,0,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:17:10 UTC,2017-08-09 08:17:10 UTC,5388,285758,30,320,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:17:33 UTC,2017-08-09 08:17:33 UTC,5389,285758,30,850,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:17:55 UTC,2017-08-09 08:17:55 UTC,5389,285758,31,1796,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:18:18 UTC,2017-08-09 08:18:18 UTC,5389,285759,31,300,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:18:40 UTC,2017-08-09 08:18:40 UTC,5390,285759,31,320,3198,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:19:03 UTC,2017-08-09 08:19:03 UTC,5390,285759,32,10339,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:19:25 UTC,2017-08-09 08:19:25 UTC,5390,285760,32,1796,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:19:48 UTC,2017-08-09 08:19:48 UTC,5391,285760,32,300,3199,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:20:10 UTC,2017-08-09 08:20:10 UTC,5391,285760,33,2492,4499,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:20:33 UTC,2017-08-09 08:20:33 UTC,5392,285761,33,1900,5999,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:20:55 UTC,2017-08-09 08:20:55 UTC,5392,285761,34,1900,5999,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:21:18 UTC,2017-08-09 08:21:18 UTC,5392,285761,34,1900,5999,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:21:40 UTC,2017-08-09 08:21:40 UTC,5393,285762,34,1900,5999,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:22:03 UTC,2017-08-09 08:22:03 UTC,5393,285762,35,1900,5999,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:22:25 UTC,2017-08-09 08:22:25 UTC,5393,285762,35,1900,5999,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:22:48 UTC,2017-08-09 08:22:48 UTC,5394,285763,35,0,5999,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:23:10 UTC,2017-08-09 08:23:10 UTC,5394,285763,36,1480,5999,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:23:33 UTC,2017-08-09 08:23:33 UTC,5395,285763,36,1480,5999,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:23:55 UTC,2017-08-09 08:23:55 UTC,5395,285764,37,1480,5999,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:24:18 UTC,2017-08-09 08:24:18 UTC,5395,285764,37,0,4200,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:24:40 UTC,2017-08-09 08:24:40 UTC,5396,285764,37,1000,4200,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:25:03 UTC,2017-08-09 08:25:03 UTC,5396,285764,38,1000,4200,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:25:25 UTC,2017-08-09 08:25:25 UTC,5396,285765,38,1000,4200,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:25:48 UTC,2017-08-09 08:25:48 UTC,5397,285765,38,900,4200,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:26:10 UTC,2017-08-09 08:26:10 UTC,5397,285765,39,900,4499,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:26:33 UTC,2017-08-09 08:26:33 UTC,5398,285765,39,0,4499,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:26:56 UTC,2017-08-09 08:26:56 UTC,5398,285766,40,1000,4200,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:27:18 UTC,2017-08-09 08:27:18 UTC,5398,285766,40,1000,4200,,,,,3524,,,
6,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:27:41 UTC,2017-08-09 08:27:41 UTC,5399,285766,40,1000,4200,,,,,3524,,,
6,2,"",49,2017-08-09 08:28:03 UTC,2017-08-09 08:28:03 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:28:26 UTC,2017-08-09 08:28:26 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:28:48 UTC,2017-08-09 08:28:48 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:29:11 UTC,2017-08-09 08:29:11 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:29:33 UTC,2017-08-09 08:29:33 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:29:56 UTC,2017-08-09 08:29:56 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:30:18 UTC,2017-08-09 08:30:18 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:30:41 UTC,2017-08-09 08:30:41 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:31:03 UTC,2017-08-09 08:31:03 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:31:26 UTC,2017-08-09 08:31:26 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:31:48 UTC,2017-08-09 08:31:48 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:32:11 UTC,2017-08-09 08:32:11 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:32:33 UTC,2017-08-09 08:32:33 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:32:56 UTC,2017-08-09 08:32:56 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:33:18 UTC,2017-08-09 08:33:18 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:33:41 UTC,2017-08-09 08:33:41 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:34:03 UTC,2017-08-09 08:34:03 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:34:26 UTC,2017-08-09 08:34:26 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:34:48 UTC,2017-08-09 08:34:48 UTC,5399,285767,41,0,0,,,,,3524,,,
6,2,"",49,2017-08-09 08:35:11 UTC,2017-08-09 08:35:11 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:35:33 UTC,2017-08-09 08:35:33 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:35:56 UTC,2017-08-09 08:35:56 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:36:18 UTC,2017-08-09 08:36:18 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:36:41 UTC,2017-08-09 08:36:41 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:37:03 UTC,2017-08-09 08:37:03 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:37:26 UTC,2017-08-09 08:37:26 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:37:48 UTC,2017-08-09 08:37:48 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:38:10 UTC,2017-08-09 08:38:10 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:38:33 UTC,2017-08-09 08:38:33 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:38:55 UTC,2017-08-09 08:38:55 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:39:18 UTC,2017-08-09 08:39:18 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:39:40 UTC,2017-08-09 08:39:40 UTC,5399,285767,41,0,0,,,,,3524,,,
7,0,"",49,2017-08-09 08:40:03 UTC,2017-08-09 08:40:03 UTC,5399,285767,41,0,0,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:40:25 UTC,2017-08-09 08:40:25 UTC,5399,285767,0,3000,3198,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:40:48 UTC,2017-08-09 08:40:48 UTC,5399,285767,0,0,3199,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:41:10 UTC,2017-08-09 08:41:10 UTC,5400,285767,0,0,3199,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:41:33 UTC,2017-08-09 08:41:33 UTC,5400,285767,1,0,3199,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:41:55 UTC,2017-08-09 08:41:55 UTC,5401,285768,1,1500,3204,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:42:17 UTC,2017-08-09 08:42:17 UTC,5401,285768,2,350,2100,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:42:40 UTC,2017-08-09 08:42:40 UTC,5401,285768,2,30000,2100,,,,,3524,,,
7,2,"",49,2017-08-09 08:43:03 UTC,2017-08-09 08:43:03 UTC,5402,285768,2,0,0,,,,,3524,,,
7,2,"",49,2017-08-09 08:43:25 UTC,2017-08-09 08:43:25 UTC,5402,285768,2,0,0,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:43:48 UTC,2017-08-09 08:43:48 UTC,5402,285768,2,34398,3000,,,,,3524,,,
7,2,"",49,2017-08-09 08:44:10 UTC,2017-08-09 08:44:10 UTC,5402,285768,3,0,0,,,,,3524,,,
7,2,"",49,2017-08-09 08:44:33 UTC,2017-08-09 08:44:33 UTC,5402,285769,3,0,0,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:44:55 UTC,2017-08-09 08:44:55 UTC,5402,285769,3,45,1199,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:45:18 UTC,2017-08-09 08:45:18 UTC,5403,285769,3,45,1199,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:45:41 UTC,2017-08-09 08:45:41 UTC,5403,285769,4,983,2000,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:46:03 UTC,2017-08-09 08:46:03 UTC,5403,285770,4,1199,2000,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:46:26 UTC,2017-08-09 08:46:26 UTC,5404,285770,4,0,2000,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:46:48 UTC,2017-08-09 08:46:48 UTC,5404,285770,5,1199,2000,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:47:11 UTC,2017-08-09 08:47:11 UTC,5405,285771,5,800,2000,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:47:33 UTC,2017-08-09 08:47:33 UTC,5405,285771,6,1199,2001,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:47:56 UTC,2017-08-09 08:47:56 UTC,5405,285771,6,1199,2001,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:48:18 UTC,2017-08-09 08:48:18 UTC,5406,285772,6,250,2000,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:48:41 UTC,2017-08-09 08:48:41 UTC,5406,285772,7,800,2000,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:49:04 UTC,2017-08-09 08:49:04 UTC,5406,285772,7,5893,2000,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:49:26 UTC,2017-08-09 08:49:26 UTC,5407,285773,7,600,4499,,,,,3524,,,
7,2,"",49,2017-08-09 08:49:49 UTC,2017-08-09 08:49:49 UTC,5407,285773,8,0,0,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:50:11 UTC,2017-08-09 08:50:11 UTC,5407,285773,8,30000,4200,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:50:34 UTC,2017-08-09 08:50:34 UTC,5408,285773,8,550,4200,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:50:56 UTC,2017-08-09 08:50:56 UTC,5408,285773,9,700,1498,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:51:19 UTC,2017-08-09 08:51:19 UTC,5408,285773,9,2599,4999,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:51:42 UTC,2017-08-09 08:51:42 UTC,5409,285774,9,30000,4999,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:52:04 UTC,2017-08-09 08:52:04 UTC,5409,285774,10,2000,4999,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:52:27 UTC,2017-08-09 08:52:27 UTC,5409,285774,10,2368,4999,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:52:50 UTC,2017-08-09 08:52:50 UTC,5410,285775,10,700,1499,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:53:12 UTC,2017-08-09 08:53:12 UTC,5410,285775,11,2599,4999,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:53:35 UTC,2017-08-09 08:53:35 UTC,5411,285775,11,2345,5000,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:53:57 UTC,2017-08-09 08:53:57 UTC,5411,285775,12,2000,4999,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:54:20 UTC,2017-08-09 08:54:20 UTC,5411,285776,12,2364,4999,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:54:43 UTC,2017-08-09 08:54:43 UTC,5412,285776,12,500,4200,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:55:05 UTC,2017-08-09 08:55:05 UTC,5412,285776,13,500,4200,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:55:28 UTC,2017-08-09 08:55:28 UTC,5412,285777,13,500,4200,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:55:51 UTC,2017-08-09 08:55:51 UTC,5413,285777,13,0,4200,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:56:13 UTC,2017-08-09 08:56:13 UTC,5413,285777,14,500,5200,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:56:36 UTC,2017-08-09 08:56:36 UTC,5414,285778,14,300,5200,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:56:58 UTC,2017-08-09 08:56:58 UTC,5414,285778,15,500,5200,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:57:21 UTC,2017-08-09 08:57:21 UTC,5414,285778,15,600,3595,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:57:43 UTC,2017-08-09 08:57:43 UTC,5415,285778,15,600,3599,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:58:06 UTC,2017-08-09 08:58:06 UTC,5415,285779,16,960,4499,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:58:28 UTC,2017-08-09 08:58:28 UTC,5415,285779,16,960,4499,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:58:51 UTC,2017-08-09 08:58:51 UTC,5416,285779,16,750,3799,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:59:13 UTC,2017-08-09 08:59:13 UTC,5416,285780,17,300,3500,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:59:36 UTC,2017-08-09 08:59:36 UTC,5417,285780,17,500,3500,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 08:59:58 UTC,2017-08-09 08:59:58 UTC,5417,285780,18,9589,4499,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:00:21 UTC,2017-08-09 09:00:21 UTC,5417,285780,18,750,3799,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:00:43 UTC,2017-08-09 09:00:43 UTC,5418,285781,18,658,3799,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:01:06 UTC,2017-08-09 09:01:06 UTC,5418,285781,19,30000,4001,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:01:28 UTC,2017-08-09 09:01:28 UTC,5418,285781,19,8571,4001,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:01:51 UTC,2017-08-09 09:01:51 UTC,5419,285781,19,0,4499,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:02:13 UTC,2017-08-09 09:02:13 UTC,5419,285782,20,0,4499,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:02:36 UTC,2017-08-09 09:02:36 UTC,5420,285782,20,0,4001,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:02:59 UTC,2017-08-09 09:02:59 UTC,5420,285782,21,500,4001,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:03:21 UTC,2017-08-09 09:03:21 UTC,5420,285782,21,17357,0,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:03:44 UTC,2017-08-09 09:03:44 UTC,5421,285782,21,600,599,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:04:06 UTC,2017-08-09 09:04:06 UTC,5421,285783,22,180,3199,,,,,3524,,,
7,2,"",49,2017-08-09 09:04:29 UTC,2017-08-09 09:04:29 UTC,5421,285783,22,0,0,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:04:52 UTC,2017-08-09 09:04:52 UTC,5421,285783,22,180,3199,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:05:14 UTC,2017-08-09 09:05:14 UTC,5422,285783,22,180,3199,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:05:37 UTC,2017-08-09 09:05:37 UTC,5422,285784,23,180,3199,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:06:00 UTC,2017-08-09 09:06:00 UTC,5423,285784,23,280,2799,,,,,3524,,,
7,3,(*BLOCK MOUNTING 2ND OPN-20*),49,2017-08-09 09:06:22 UTC,2017-08-09 09:06:22 UTC,5423,285784,24,580,2799,,,,,3524,,,
