dff	machine_status	job_id	machine_id	created_at	updated_at	total_run_time	total_cutting_time	run_time	feed_rate	cutting_speed	spindle_speed	spindle_load	axis_load	axis_name	programe_number	programe_description	run_second
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:02:07 UTC	2017-08-02 05:02:07 UTC	67	735699	9	300	2500					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:02:33 UTC	2017-08-02 05:02:33 UTC	67	735699	9	0	2499					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:03:04 UTC	2017-08-02 05:03:04 UTC	68	735699	10	82	1176					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:03:31 UTC	2017-08-02 05:03:31 UTC	68	735700	10	82	1176					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:03:58 UTC	2017-08-02 05:03:58 UTC	69	735700	10	82	1176					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:04:25 UTC	2017-08-02 05:04:25 UTC	69	735700	11	0	3					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:04:50 UTC	2017-08-02 05:04:50 UTC	69	735700	11	24000	1199					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:05:14 UTC	2017-08-02 05:05:14 UTC	70	735701	12	24000	1199					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:05:41 UTC	2017-08-02 05:05:41 UTC	70	735701	12	250	2200					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:06:09 UTC	2017-08-02 05:06:09 UTC	71	735701	12	250	2200					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:06:33 UTC	2017-08-02 05:06:33 UTC	71	735701	13	240	298					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:06:59 UTC	2017-08-02 05:06:59 UTC	72	735701	13	0	0					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:07:23 UTC	2017-08-02 05:07:23 UTC	72	735702	14	320	399					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:07:47 UTC	2017-08-02 05:07:47 UTC	72	735702	14	24000	0					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:08:10 UTC	2017-08-02 05:08:10 UTC	73	735702	15	220	1799					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:08:33 UTC	2017-08-02 05:08:33 UTC	73	735702	15	0	1799					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:08:58 UTC	2017-08-02 05:08:58 UTC	74	735702	15	0	0					144		
3	3		16	2017-08-02 05:09:23 UTC	2017-08-02 05:09:23 UTC	74	735702	16	0	0					144		
3	3		16	2017-08-02 05:09:46 UTC	2017-08-02 05:09:46 UTC	74	735703	16	24376	0					144		
3	3		16	2017-08-02 05:10:13 UTC	2017-08-02 05:10:13 UTC	75	735703	17	0	0					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:10:38 UTC	2017-08-02 05:10:38 UTC	75	735703	17	0	1500					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:11:02 UTC	2017-08-02 05:11:02 UTC	76	735703	17	0	0					144		
3	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:11:26 UTC	2017-08-02 05:11:26 UTC	76	735703	18	0	0					144		
4	0		16	2017-08-02 05:11:49 UTC	2017-08-02 05:11:49 UTC	76	735703	18	0	0					144		
4	0		16	2017-08-02 05:12:19 UTC	2017-08-02 05:12:19 UTC	76	735703	18	0	0					144		
4	0		16	2017-08-02 05:12:46 UTC	2017-08-02 05:12:46 UTC	76	735703	18	0	0					144		
4	0		16	2017-08-02 05:13:11 UTC	2017-08-02 05:13:11 UTC	76	735703	18	0	0					144		
4	0		16	2017-08-02 05:13:35 UTC	2017-08-02 05:13:35 UTC	76	735703	18	0	0					144		
4	0		16	2017-08-02 05:14:00 UTC	2017-08-02 05:14:00 UTC	76	735703	18	0	0					1300		
4	0		16	2017-08-02 05:14:23 UTC	2017-08-02 05:14:23 UTC	76	735703	18	0	0					1301		
4	0		16	2017-08-02 05:14:46 UTC	2017-08-02 05:14:46 UTC	76	735703	18	0	0					144		
4	3		16	2017-08-02 05:15:09 UTC	2017-08-02 05:15:09 UTC	77	735703	0	900	1500					144		
4	3		16	2017-08-02 05:15:34 UTC	2017-08-02 05:15:34 UTC	77	735704	0	900	1500					144		
4	3		16	2017-08-02 05:16:00 UTC	2017-08-02 05:16:00 UTC	78	735704	1	900	1500					144		
4	3		16	2017-08-02 05:16:26 UTC	2017-08-02 05:16:26 UTC	78	735704	1	400	1500					144		
4	3		16	2017-08-02 05:16:53 UTC	2017-08-02 05:16:53 UTC	78	735705	2	400	1500					144		
4	3		16	2017-08-02 05:17:19 UTC	2017-08-02 05:17:19 UTC	79	735705	2	400	1500					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:17:44 UTC	2017-08-02 05:17:44 UTC	79	735705	2	300	1400					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:18:09 UTC	2017-08-02 05:18:09 UTC	80	735706	3	300	1401					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:18:34 UTC	2017-08-02 05:18:34 UTC	80	735706	3	0	1599					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:18:58 UTC	2017-08-02 05:18:58 UTC	81	735706	4	286	2401					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:19:24 UTC	2017-08-02 05:19:24 UTC	81	735707	4	24000	2401					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:19:47 UTC	2017-08-02 05:19:47 UTC	81	735707	5	350	2401					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:20:10 UTC	2017-08-02 05:20:10 UTC	82	735707	5	350	2400					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:20:33 UTC	2017-08-02 05:20:33 UTC	82	735707	5	350	2400					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:20:56 UTC	2017-08-02 05:20:56 UTC	82	735708	6	0	0					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:21:19 UTC	2017-08-02 05:21:19 UTC	83	735708	6	380	2764					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:21:41 UTC	2017-08-02 05:21:41 UTC	83	735708	6	11143	2768					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:22:04 UTC	2017-08-02 05:22:04 UTC	83	735708	7	0	0					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:22:27 UTC	2017-08-02 05:22:27 UTC	84	735708	7	120	801					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:22:52 UTC	2017-08-02 05:22:52 UTC	84	735709	7	120	801					144		
4	3		16	2017-08-02 05:23:15 UTC	2017-08-02 05:23:15 UTC	85	735709	8	0	0					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:23:39 UTC	2017-08-02 05:23:39 UTC	85	735709	8	24000	2500					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:24:02 UTC	2017-08-02 05:24:02 UTC	85	735709	9	500	2499					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:24:24 UTC	2017-08-02 05:24:24 UTC	86	735710	9	300	2500					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:24:48 UTC	2017-08-02 05:24:48 UTC	86	735710	9	82	1176					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:25:14 UTC	2017-08-02 05:25:14 UTC	87	735710	10	82	1176					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:25:42 UTC	2017-08-02 05:25:42 UTC	87	735711	10	82	1176					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:26:05 UTC	2017-08-02 05:26:05 UTC	87	735711	11	82	1176					144		
4	3		16	2017-08-02 05:26:28 UTC	2017-08-02 05:26:28 UTC	88	735711	11	0	0					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:26:50 UTC	2017-08-02 05:26:50 UTC	88	735711	11	0	0					144		
4	3		16	2017-08-02 05:27:13 UTC	2017-08-02 05:27:13 UTC	88	735711	12	0	0					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:27:38 UTC	2017-08-02 05:27:38 UTC	89	735712	12	0	0					144		
4	3		16	2017-08-02 05:28:02 UTC	2017-08-02 05:28:02 UTC	89	735712	12	33941	1					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:28:27 UTC	2017-08-02 05:28:27 UTC	90	735712	13	0	0					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:28:50 UTC	2017-08-02 05:28:50 UTC	90	735712	13	320	399					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:29:14 UTC	2017-08-02 05:29:14 UTC	90	735713	14	0	0					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:29:37 UTC	2017-08-02 05:29:37 UTC	91	735713	14	350	2000					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:30:00 UTC	2017-08-02 05:30:00 UTC	91	735713	14	0	1799					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:30:25 UTC	2017-08-02 05:30:25 UTC	92	735713	15	0	1799					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:30:48 UTC	2017-08-02 05:30:48 UTC	92	735713	15	300	1199					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:31:13 UTC	2017-08-02 05:31:13 UTC	92	735713	16	0	2200					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:31:36 UTC	2017-08-02 05:31:36 UTC	93	735713	16	25468	2201					144		
4	3		16	2017-08-02 05:31:59 UTC	2017-08-02 05:31:59 UTC	93	735714	16	0	0					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:32:22 UTC	2017-08-02 05:32:22 UTC	94	735714	17	24000	4					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:32:44 UTC	2017-08-02 05:32:44 UTC	94	735714	17	750	500					144		
4	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:33:07 UTC	2017-08-02 05:33:07 UTC	94	735714	17	201	189					144		
5	0		16	2017-08-02 05:33:30 UTC	2017-08-02 05:33:30 UTC	95	735714	18	0	0					144		
5	0		16	2017-08-02 05:33:53 UTC	2017-08-02 05:33:53 UTC	95	735714	18	0	0					144		
5	0		16	2017-08-02 05:34:17 UTC	2017-08-02 05:34:17 UTC	95	735714	18	0	0					144		
5	0		16	2017-08-02 05:34:39 UTC	2017-08-02 05:34:39 UTC	95	735714	18	0	0					144		
5	0		16	2017-08-02 05:35:02 UTC	2017-08-02 05:35:02 UTC	95	735714	18	0	0					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:35:24 UTC	2017-08-02 05:35:24 UTC	95	735714	0	0	1500					144		
5	3		16	2017-08-02 05:35:47 UTC	2017-08-02 05:35:47 UTC	95	735714	0	900	1500					144		
5	3		16	2017-08-02 05:36:10 UTC	2017-08-02 05:36:10 UTC	95	735715	0	400	1500					144		
5	3		16	2017-08-02 05:36:34 UTC	2017-08-02 05:36:34 UTC	96	735715	1	400	1500					144		
5	3		16	2017-08-02 05:36:56 UTC	2017-08-02 05:36:56 UTC	96	735715	1	400	1501					144		
5	3		16	2017-08-02 05:37:19 UTC	2017-08-02 05:37:19 UTC	97	735716	2	400	1500					144		
5	3		16	2017-08-02 05:37:42 UTC	2017-08-02 05:37:42 UTC	97	735716	2	400	1501					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:38:04 UTC	2017-08-02 05:38:04 UTC	97	735716	2	24000	1500					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:38:27 UTC	2017-08-02 05:38:27 UTC	98	735716	3	0	1401					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:38:50 UTC	2017-08-02 05:38:50 UTC	98	735717	3	24525	1599					144		
5	3		16	2017-08-02 05:39:12 UTC	2017-08-02 05:39:12 UTC	99	735717	3	0	0					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:39:35 UTC	2017-08-02 05:39:35 UTC	99	735717	4	350	2401					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:39:57 UTC	2017-08-02 05:39:57 UTC	99	735717	4	350	2400					144		
5	3		16	2017-08-02 05:40:20 UTC	2017-08-02 05:40:20 UTC	100	735718	5	17143	0					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:40:42 UTC	2017-08-02 05:40:42 UTC	100	735718	5	350	2401					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:41:04 UTC	2017-08-02 05:41:04 UTC	100	735718	5	350	2400					144		
5	3		16	2017-08-02 05:41:27 UTC	2017-08-02 05:41:27 UTC	101	735719	6	0	0					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:41:49 UTC	2017-08-02 05:41:49 UTC	101	735719	6	0	0					144		
5	3		16	2017-08-02 05:42:12 UTC	2017-08-02 05:42:12 UTC	102	735719	6	24000	0					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:42:34 UTC	2017-08-02 05:42:34 UTC	102	735719	7	2000	801					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:42:57 UTC	2017-08-02 05:42:57 UTC	102	735719	7	120	800					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:43:21 UTC	2017-08-02 05:43:21 UTC	103	735720	8	14	1					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:43:44 UTC	2017-08-02 05:43:44 UTC	103	735720	8	300	2500					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:44:07 UTC	2017-08-02 05:44:07 UTC	103	735720	8	300	2500					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:44:30 UTC	2017-08-02 05:44:30 UTC	104	735721	9	0	2500					144		
5	3		16	2017-08-02 05:44:52 UTC	2017-08-02 05:44:52 UTC	104	735721	9	0	0					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:45:15 UTC	2017-08-02 05:45:15 UTC	105	735721	10	82	1176					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:45:37 UTC	2017-08-02 05:45:37 UTC	105	735721	10	0	13					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:45:59 UTC	2017-08-02 05:45:59 UTC	105	735722	10	82	1176					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:46:21 UTC	2017-08-02 05:46:21 UTC	106	735722	11	2000	0					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:46:44 UTC	2017-08-02 05:46:44 UTC	106	735722	11	100	1199					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:47:06 UTC	2017-08-02 05:47:06 UTC	106	735722	11	0	1199					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:47:28 UTC	2017-08-02 05:47:28 UTC	107	735722	12	250	2199					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:47:52 UTC	2017-08-02 05:47:52 UTC	107	735723	12	250	2200					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:48:15 UTC	2017-08-02 05:48:15 UTC	107	735723	12	0	0					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:48:38 UTC	2017-08-02 05:48:38 UTC	108	735723	13	240	298					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:49:00 UTC	2017-08-02 05:49:00 UTC	108	735723	13	91	23					144		
5	3		16	2017-08-02 05:49:23 UTC	2017-08-02 05:49:23 UTC	109	735723	14	0	38					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:49:45 UTC	2017-08-02 05:49:45 UTC	109	735724	14	0	2000					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:50:08 UTC	2017-08-02 05:50:08 UTC	109	735724	14	220	1799					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:50:31 UTC	2017-08-02 05:50:31 UTC	110	735724	15	0	1799					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:50:54 UTC	2017-08-02 05:50:54 UTC	110	735724	15	300	1199					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:51:16 UTC	2017-08-02 05:51:16 UTC	110	735724	15	0	0					144		
5	3		16	2017-08-02 05:51:38 UTC	2017-08-02 05:51:38 UTC	111	735724	16	0	1					144		
5	3		16	2017-08-02 05:52:00 UTC	2017-08-02 05:52:00 UTC	111	735724	16	33941	0					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:52:23 UTC	2017-08-02 05:52:23 UTC	112	735724	17	400	1500					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:52:45 UTC	2017-08-02 05:52:45 UTC	112	735724	17	0	0					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:53:07 UTC	2017-08-02 05:53:07 UTC	112	735725	17	201	189					144		
5	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:53:30 UTC	2017-08-02 05:53:30 UTC	113	735725	18	0	0					144		
6	0		16	2017-08-02 05:53:52 UTC	2017-08-02 05:53:52 UTC	113	735725	18	0	0					144		
6	0		16	2017-08-02 05:54:14 UTC	2017-08-02 05:54:14 UTC	113	735725	18	0	0					144		
6	0		16	2017-08-02 05:54:37 UTC	2017-08-02 05:54:37 UTC	113	735725	18	0	0					144		
6	0		16	2017-08-02 05:54:59 UTC	2017-08-02 05:54:59 UTC	113	735725	18	0	0					144		
6	0		16	2017-08-02 05:55:22 UTC	2017-08-02 05:55:22 UTC	113	735725	18	0	0					144		
6	0		16	2017-08-02 05:55:45 UTC	2017-08-02 05:55:45 UTC	113	735725	18	0	0					144		
6	0		16	2017-08-02 05:56:07 UTC	2017-08-02 05:56:07 UTC	113	735725	18	0	0					144		
6	0		16	2017-08-02 05:56:30 UTC	2017-08-02 05:56:30 UTC	113	735725	18	0	0					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:56:52 UTC	2017-08-02 05:56:52 UTC	113	735725	0	0	0					144		
6	3		16	2017-08-02 05:57:15 UTC	2017-08-02 05:57:15 UTC	113	735725	0	400	1500					144		
6	3		16	2017-08-02 05:57:37 UTC	2017-08-02 05:57:37 UTC	114	735725	0	400	1500					144		
6	3		16	2017-08-02 05:57:59 UTC	2017-08-02 05:57:59 UTC	114	735726	1	900	1500					144		
6	3		16	2017-08-02 05:58:22 UTC	2017-08-02 05:58:22 UTC	114	735726	1	400	1500					144		
6	3		16	2017-08-02 05:58:44 UTC	2017-08-02 05:58:44 UTC	115	735726	1	900	1500					144		
6	3		16	2017-08-02 05:59:08 UTC	2017-08-02 05:59:08 UTC	115	735727	2	400	1503					144		
6	3		16	2017-08-02 05:59:30 UTC	2017-08-02 05:59:30 UTC	115	735727	2	400	1500					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 05:59:53 UTC	2017-08-02 05:59:53 UTC	116	735727	3	300	2000					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:00:15 UTC	2017-08-02 06:00:15 UTC	116	735728	3	300	2000					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:00:39 UTC	2017-08-02 06:00:39 UTC	117	735728	3	300	1599					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:01:01 UTC	2017-08-02 06:01:01 UTC	117	735728	4	350	2400					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:01:24 UTC	2017-08-02 06:01:24 UTC	117	735728	4	0	2401					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:01:46 UTC	2017-08-02 06:01:46 UTC	118	735729	5	350	2400					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:02:09 UTC	2017-08-02 06:02:09 UTC	118	735729	5	350	2401					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:02:31 UTC	2017-08-02 06:02:31 UTC	118	735729	5	350	2400					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:02:53 UTC	2017-08-02 06:02:53 UTC	119	735729	6	0	0					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:03:16 UTC	2017-08-02 06:03:16 UTC	119	735730	6	380	2763					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:03:38 UTC	2017-08-02 06:03:38 UTC	120	735730	6	0	2768					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:04:00 UTC	2017-08-02 06:04:00 UTC	120	735730	7	120	801					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:04:23 UTC	2017-08-02 06:04:23 UTC	120	735730	7	2000	0					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:04:45 UTC	2017-08-02 06:04:45 UTC	121	735731	8	120	801					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:05:08 UTC	2017-08-02 06:05:08 UTC	121	735731	8	25251	2500					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:05:31 UTC	2017-08-02 06:05:31 UTC	121	735731	8	300	2500					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:05:54 UTC	2017-08-02 06:05:54 UTC	122	735731	9	300	2500					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:06:16 UTC	2017-08-02 06:06:16 UTC	122	735732	9	0	2501					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:06:38 UTC	2017-08-02 06:06:38 UTC	123	735732	9	82	1176					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:07:01 UTC	2017-08-02 06:07:01 UTC	123	735732	10	82	1176					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:07:24 UTC	2017-08-02 06:07:24 UTC	123	735732	10	82	1176					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:07:46 UTC	2017-08-02 06:07:46 UTC	124	735733	11	82	1176					144		
6	1		16	2017-08-02 06:08:08 UTC	2017-08-02 06:08:08 UTC	124	735733	11	0	0					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:08:31 UTC	2017-08-02 06:08:31 UTC	124	735733	11	24000	1199					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:08:53 UTC	2017-08-02 06:08:53 UTC	124	735733	11	100	1199					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:09:16 UTC	2017-08-02 06:09:16 UTC	125	735733	12	0	2199					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:09:38 UTC	2017-08-02 06:09:38 UTC	125	735733	12	24000	2200					144		
6	3		16	2017-08-02 06:10:00 UTC	2017-08-02 06:10:00 UTC	126	735734	12	0	0					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:10:24 UTC	2017-08-02 06:10:24 UTC	126	735734	13	0	0					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:10:46 UTC	2017-08-02 06:10:46 UTC	126	735734	13	320	399					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:11:09 UTC	2017-08-02 06:11:09 UTC	127	735734	14	0	0					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:11:31 UTC	2017-08-02 06:11:31 UTC	127	735734	14	350	1999					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:11:54 UTC	2017-08-02 06:11:54 UTC	127	735734	14	63	1799					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:12:17 UTC	2017-08-02 06:12:17 UTC	128	735735	15	0	1799					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:12:40 UTC	2017-08-02 06:12:40 UTC	128	735735	15	24830	1199					144		
6	3		16	2017-08-02 06:13:02 UTC	2017-08-02 06:13:02 UTC	129	735735	15	0	0					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:13:25 UTC	2017-08-02 06:13:25 UTC	129	735735	16	0	1					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:13:48 UTC	2017-08-02 06:13:48 UTC	129	735735	16	0	2199					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:14:11 UTC	2017-08-02 06:14:11 UTC	130	735735	17	24000	1500					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:14:33 UTC	2017-08-02 06:14:33 UTC	130	735735	17	750	500					144		
6	3	(*CONTROLVALVE RH&LH CASE 4AX-20*)	16	2017-08-02 06:14:57 UTC	2017-08-02 06:14:57 UTC	131	735735	17	201	189					144		
