parts_count	machine_status	job_id	machine_id	created_at	updated_at	total_run_time	total_cutting_time	run_time	feed_rate	cutting_speed	spindle_speed	spindle_load	axis_load	axis_name	programe_number	programe_description	run_second
36	0		18	2017-08-01 03:30:22 UTC	2017-08-01 03:30:22 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:30:45 UTC	2017-08-01 03:30:45 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:31:08 UTC	2017-08-01 03:31:08 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:31:31 UTC	2017-08-01 03:31:31 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:31:54 UTC	2017-08-01 03:31:54 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:32:16 UTC	2017-08-01 03:32:16 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:32:39 UTC	2017-08-01 03:32:39 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:33:02 UTC	2017-08-01 03:33:02 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:33:24 UTC	2017-08-01 03:33:24 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:33:47 UTC	2017-08-01 03:33:47 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:34:09 UTC	2017-08-01 03:34:09 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:34:32 UTC	2017-08-01 03:34:32 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:34:55 UTC	2017-08-01 03:34:55 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:35:18 UTC	2017-08-01 03:35:18 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:35:41 UTC	2017-08-01 03:35:41 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:36:03 UTC	2017-08-01 03:36:03 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:36:26 UTC	2017-08-01 03:36:26 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:36:48 UTC	2017-08-01 03:36:48 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:37:11 UTC	2017-08-01 03:37:11 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:37:33 UTC	2017-08-01 03:37:33 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:37:56 UTC	2017-08-01 03:37:56 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:38:18 UTC	2017-08-01 03:38:18 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:38:41 UTC	2017-08-01 03:38:41 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:39:04 UTC	2017-08-01 03:39:04 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:39:27 UTC	2017-08-01 03:39:27 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:39:49 UTC	2017-08-01 03:39:49 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:40:12 UTC	2017-08-01 03:40:12 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:40:34 UTC	2017-08-01 03:40:34 UTC	618	493344	17	0	0					131		
36	0		18	2017-08-01 03:40:56 UTC	2017-08-01 03:40:56 UTC	618	493344	17	0	0					131		
0	0		18	2017-08-01 03:41:19 UTC	2017-08-01 03:41:19 UTC	0	493344	17	0	0					131		
0	0		18	2017-08-01 03:41:42 UTC	2017-08-01 03:41:42 UTC	0	493344	17	0	0					131		
0	0		18	2017-08-01 03:42:04 UTC	2017-08-01 03:42:04 UTC	0	493344	17	0	0					131		
0	0		18	2017-08-01 03:42:27 UTC	2017-08-01 03:42:27 UTC	0	493344	17	0	0					131		
0	0		18	2017-08-01 03:42:50 UTC	2017-08-01 03:42:50 UTC	0	493344	17	0	0					131		
0	0		18	2017-08-01 03:43:12 UTC	2017-08-01 03:43:12 UTC	0	493344	0	0	0					131		
0	3		18	2017-08-01 03:43:35 UTC	2017-08-01 03:43:35 UTC	0	493344	0	900	1112					131		
0	3		18	2017-08-01 03:43:57 UTC	2017-08-01 03:43:57 UTC	0	493345	0	900	1114					131		
0	3		18	2017-08-01 03:44:20 UTC	2017-08-01 03:44:20 UTC	1	493345	1	900	1113					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:44:43 UTC	2017-08-01 03:44:43 UTC	1	493345	1	0	0					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:45:06 UTC	2017-08-01 03:45:06 UTC	1	493346	1	300	1901					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:45:28 UTC	2017-08-01 03:45:28 UTC	2	493346	1	300	1901					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:45:50 UTC	2017-08-01 03:45:50 UTC	2	493346	2	300	1900					131		
0	3		18	2017-08-01 03:46:12 UTC	2017-08-01 03:46:12 UTC	2	493346	2	0	0					131		
0	3		18	2017-08-01 03:46:35 UTC	2017-08-01 03:46:35 UTC	2	493346	2	0	0					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:46:57 UTC	2017-08-01 03:46:57 UTC	3	493346	3	450	4800					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:47:20 UTC	2017-08-01 03:47:20 UTC	3	493347	3	450	4800					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:47:44 UTC	2017-08-01 03:47:44 UTC	4	493347	3	450	4799					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:48:07 UTC	2017-08-01 03:48:07 UTC	4	493348	4	450	4800					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:48:30 UTC	2017-08-01 03:48:30 UTC	4	493348	4	450	4800					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:48:52 UTC	2017-08-01 03:48:52 UTC	5	493348	5	24000	0					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:49:16 UTC	2017-08-01 03:49:16 UTC	5	493349	5	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:49:39 UTC	2017-08-01 03:49:39 UTC	5	493349	5	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:50:08 UTC	2017-08-01 03:50:08 UTC	6	493349	6	65	870					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:50:32 UTC	2017-08-01 03:50:32 UTC	6	493350	6	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:50:55 UTC	2017-08-01 03:50:55 UTC	7	493350	7	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:51:18 UTC	2017-08-01 03:51:18 UTC	7	493351	7	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:51:41 UTC	2017-08-01 03:51:41 UTC	8	493351	7	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:52:05 UTC	2017-08-01 03:52:05 UTC	8	493351	8	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:52:28 UTC	2017-08-01 03:52:28 UTC	8	493352	8	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:52:50 UTC	2017-08-01 03:52:50 UTC	9	493352	8	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:53:13 UTC	2017-08-01 03:53:13 UTC	9	493353	9	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:53:36 UTC	2017-08-01 03:53:36 UTC	9	493353	9	70	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:53:58 UTC	2017-08-01 03:53:58 UTC	10	493353	10	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:54:20 UTC	2017-08-01 03:54:20 UTC	10	493353	10	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:54:44 UTC	2017-08-01 03:54:44 UTC	11	493354	10	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:55:07 UTC	2017-08-01 03:55:07 UTC	11	493354	11	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:55:30 UTC	2017-08-01 03:55:30 UTC	11	493355	11	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:55:52 UTC	2017-08-01 03:55:52 UTC	12	493355	12	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:56:14 UTC	2017-08-01 03:56:14 UTC	12	493355	12	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:56:38 UTC	2017-08-01 03:56:38 UTC	12	493356	12	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:57:01 UTC	2017-08-01 03:57:01 UTC	13	493356	13	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:57:23 UTC	2017-08-01 03:57:23 UTC	13	493357	13	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:57:46 UTC	2017-08-01 03:57:46 UTC	14	493357	13	65	869					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:58:10 UTC	2017-08-01 03:58:10 UTC	14	493357	14	65	869					131		
0	3		18	2017-08-01 03:58:34 UTC	2017-08-01 03:58:34 UTC	14	493358	14	0	0					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 03:58:58 UTC	2017-08-01 03:58:58 UTC	15	493358	15	250	2500					131		
0	3		18	2017-08-01 03:59:21 UTC	2017-08-01 03:59:21 UTC	15	493358	15	0	0					131		
0	3		18	2017-08-01 04:00:16 UTC	2017-08-01 04:00:16 UTC	16	493358	16	0	0					131		
0	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:00:39 UTC	2017-08-01 04:00:39 UTC	16	493359	16	150	750					131		
1	0		18	2017-08-01 04:01:01 UTC	2017-08-01 04:01:01 UTC	17	493359	17	0	0					131		
1	0		18	2017-08-01 04:01:23 UTC	2017-08-01 04:01:23 UTC	17	493359	17	0	0					131		
1	0		18	2017-08-01 04:01:45 UTC	2017-08-01 04:01:45 UTC	17	493359	17	0	0					131		
1	0		18	2017-08-01 04:02:08 UTC	2017-08-01 04:02:08 UTC	17	493359	17	0	0					131		
1	3		18	2017-08-01 04:02:31 UTC	2017-08-01 04:02:31 UTC	17	493359	0	900	1114					131		
1	3		18	2017-08-01 04:02:53 UTC	2017-08-01 04:02:53 UTC	17	493359	0	900	1115					131		
1	3		18	2017-08-01 04:03:15 UTC	2017-08-01 04:03:15 UTC	18	493360	1	900	1113					131		
1	3		18	2017-08-01 04:03:39 UTC	2017-08-01 04:03:39 UTC	18	493360	1	900	1113					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:04:03 UTC	2017-08-01 04:04:03 UTC	18	493360	1	300	1901					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:04:29 UTC	2017-08-01 04:04:29 UTC	19	493361	2	300	1901					131		
1	3		18	2017-08-01 04:04:59 UTC	2017-08-01 04:04:59 UTC	19	493361	2	0	0					131		
1	1		18	2017-08-01 04:05:38 UTC	2017-08-01 04:05:38 UTC	20	493361	3	0	0					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:06:11 UTC	2017-08-01 04:06:11 UTC	20	493362	3	450	4800					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:06:49 UTC	2017-08-01 04:06:49 UTC	21	493362	4	450	4800					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:07:19 UTC	2017-08-01 04:07:19 UTC	21	493363	4	450	4800					131		
1	1		18	2017-08-01 04:07:50 UTC	2017-08-01 04:07:50 UTC	22	493363	5	0	0					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:08:18 UTC	2017-08-01 04:08:18 UTC	22	493364	5	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:08:48 UTC	2017-08-01 04:08:48 UTC	23	493364	6	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:09:14 UTC	2017-08-01 04:09:14 UTC	23	493364	6	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:09:37 UTC	2017-08-01 04:09:37 UTC	24	493365	6	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:09:59 UTC	2017-08-01 04:09:59 UTC	24	493365	7	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:10:24 UTC	2017-08-01 04:10:24 UTC	24	493366	7	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:10:51 UTC	2017-08-01 04:10:51 UTC	25	493366	8	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:11:15 UTC	2017-08-01 04:11:15 UTC	25	493366	8	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:11:37 UTC	2017-08-01 04:11:37 UTC	26	493367	8	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:12:00 UTC	2017-08-01 04:12:00 UTC	26	493367	9	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:12:25 UTC	2017-08-01 04:12:25 UTC	26	493368	9	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:12:48 UTC	2017-08-01 04:12:48 UTC	27	493368	10	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:13:11 UTC	2017-08-01 04:13:11 UTC	27	493368	10	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:13:34 UTC	2017-08-01 04:13:34 UTC	28	493369	10	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:14:01 UTC	2017-08-01 04:14:01 UTC	28	493369	11	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:14:34 UTC	2017-08-01 04:14:34 UTC	29	493370	11	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:15:14 UTC	2017-08-01 04:15:14 UTC	29	493370	12	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:15:51 UTC	2017-08-01 04:15:51 UTC	30	493371	13	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:16:31 UTC	2017-08-01 04:16:31 UTC	31	493372	13	65	869					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:17:13 UTC	2017-08-01 04:17:13 UTC	31	493372	14	24000	0					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:17:44 UTC	2017-08-01 04:17:44 UTC	32	493372	15	250	2500					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:18:10 UTC	2017-08-01 04:18:10 UTC	32	493373	15	71	2500					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:18:34 UTC	2017-08-01 04:18:34 UTC	33	493373	15	650	3799					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:18:58 UTC	2017-08-01 04:18:58 UTC	33	493373	16	650	3799					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:19:21 UTC	2017-08-01 04:19:21 UTC	33	493373	16	150	750					131		
1	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:19:43 UTC	2017-08-01 04:19:43 UTC	34	493374	17	150	750					131		
2	0		18	2017-08-01 04:20:06 UTC	2017-08-01 04:20:06 UTC	34	493374	17	0	0					131		
2	0		18	2017-08-01 04:20:29 UTC	2017-08-01 04:20:29 UTC	34	493374	17	0	0					131		
2	3		18	2017-08-01 04:20:52 UTC	2017-08-01 04:20:52 UTC	34	493374	0	0	0					131		
2	3		18	2017-08-01 04:21:17 UTC	2017-08-01 04:21:17 UTC	34	493374	0	900	1112					131		
2	3		18	2017-08-01 04:21:41 UTC	2017-08-01 04:21:41 UTC	35	493374	0	900	1113					131		
2	3		18	2017-08-01 04:22:05 UTC	2017-08-01 04:22:05 UTC	35	493375	1	900	1113					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:22:34 UTC	2017-08-01 04:22:34 UTC	36	493375	1	300	1901					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:23:02 UTC	2017-08-01 04:23:02 UTC	36	493376	2	300	1901					131		
2	1		18	2017-08-01 04:23:27 UTC	2017-08-01 04:23:27 UTC	36	493376	2	0	0					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:23:50 UTC	2017-08-01 04:23:50 UTC	37	493376	2	24000	1000					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:24:15 UTC	2017-08-01 04:24:15 UTC	37	493376	3	450	4800					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:24:41 UTC	2017-08-01 04:24:41 UTC	38	493376	3	450	4800					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:25:06 UTC	2017-08-01 04:25:06 UTC	38	493377	4	450	4800					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:25:30 UTC	2017-08-01 04:25:30 UTC	38	493377	4	450	4800					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:25:58 UTC	2017-08-01 04:25:58 UTC	39	493378	4	450	4800					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:26:28 UTC	2017-08-01 04:26:28 UTC	39	493378	5	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:26:54 UTC	2017-08-01 04:26:54 UTC	40	493379	5	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:27:18 UTC	2017-08-01 04:27:18 UTC	40	493379	6	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:27:43 UTC	2017-08-01 04:27:43 UTC	41	493379	6	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:28:13 UTC	2017-08-01 04:28:13 UTC	41	493380	7	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:28:42 UTC	2017-08-01 04:28:42 UTC	42	493380	7	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:29:09 UTC	2017-08-01 04:29:09 UTC	42	493381	8	65	870					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:29:53 UTC	2017-08-01 04:29:53 UTC	43	493382	8	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:30:35 UTC	2017-08-01 04:30:35 UTC	43	493382	9	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:31:15 UTC	2017-08-01 04:31:15 UTC	44	493383	10	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:31:50 UTC	2017-08-01 04:31:50 UTC	45	493383	10	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:32:26 UTC	2017-08-01 04:32:26 UTC	45	493384	11	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:33:07 UTC	2017-08-01 04:33:07 UTC	46	493385	12	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:33:45 UTC	2017-08-01 04:33:45 UTC	47	493385	12	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:34:14 UTC	2017-08-01 04:34:14 UTC	47	493386	13	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:34:38 UTC	2017-08-01 04:34:38 UTC	47	493386	13	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:35:02 UTC	2017-08-01 04:35:02 UTC	48	493387	14	65	869					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:35:26 UTC	2017-08-01 04:35:26 UTC	48	493387	14	65	869					131		
2	3		18	2017-08-01 04:35:52 UTC	2017-08-01 04:35:52 UTC	49	493387	14	0	0					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:36:15 UTC	2017-08-01 04:36:15 UTC	49	493387	15	250	2500					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:36:38 UTC	2017-08-01 04:36:38 UTC	49	493387	15	24000	0					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:37:02 UTC	2017-08-01 04:37:02 UTC	50	493388	15	650	3799					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:37:24 UTC	2017-08-01 04:37:24 UTC	50	493388	16	650	3799					131		
2	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:37:48 UTC	2017-08-01 04:37:48 UTC	51	493388	16	150	750					131		
3	0		18	2017-08-01 04:38:15 UTC	2017-08-01 04:38:15 UTC	51	493389	17	0	0					131		
3	0		18	2017-08-01 04:38:38 UTC	2017-08-01 04:38:38 UTC	51	493389	17	0	0					131		
3	0		18	2017-08-01 04:39:01 UTC	2017-08-01 04:39:01 UTC	51	493389	17	0	0					131		
3	3		18	2017-08-01 04:39:32 UTC	2017-08-01 04:39:32 UTC	51	493389	0	900	1114					131		
3	3		18	2017-08-01 04:39:56 UTC	2017-08-01 04:39:56 UTC	52	493389	0	900	1116					131		
3	3		18	2017-08-01 04:40:20 UTC	2017-08-01 04:40:20 UTC	52	493390	1	900	1113					131		
3	1		18	2017-08-01 04:40:42 UTC	2017-08-01 04:40:42 UTC	53	493390	1	0	0					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:41:07 UTC	2017-08-01 04:41:07 UTC	53	493390	1	300	1901					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:41:40 UTC	2017-08-01 04:41:40 UTC	53	493391	2	300	1900					131		
3	3		18	2017-08-01 04:42:03 UTC	2017-08-01 04:42:03 UTC	54	493391	2	0	0					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:42:26 UTC	2017-08-01 04:42:26 UTC	54	493391	2	24000	0					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:42:50 UTC	2017-08-01 04:42:50 UTC	54	493391	3	450	4800					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:43:16 UTC	2017-08-01 04:43:16 UTC	55	493391	3	450	4800					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:43:43 UTC	2017-08-01 04:43:43 UTC	55	493392	4	450	4800					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:44:11 UTC	2017-08-01 04:44:11 UTC	56	493392	4	450	4800					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:44:35 UTC	2017-08-01 04:44:35 UTC	56	493393	5	450	4800					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:45:02 UTC	2017-08-01 04:45:02 UTC	56	493393	5	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:45:27 UTC	2017-08-01 04:45:27 UTC	57	493393	5	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:45:53 UTC	2017-08-01 04:45:53 UTC	57	493394	6	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:46:19 UTC	2017-08-01 04:46:19 UTC	58	493394	6	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:46:47 UTC	2017-08-01 04:46:47 UTC	58	493395	7	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:47:12 UTC	2017-08-01 04:47:12 UTC	59	493395	7	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:47:44 UTC	2017-08-01 04:47:44 UTC	59	493396	8	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:48:10 UTC	2017-08-01 04:48:10 UTC	60	493396	8	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:48:37 UTC	2017-08-01 04:48:37 UTC	60	493396	9	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:49:05 UTC	2017-08-01 04:49:05 UTC	61	493397	9	65	869					131		
3	3		18	2017-08-01 04:49:31 UTC	2017-08-01 04:49:31 UTC	61	493397	9	0	0					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:49:58 UTC	2017-08-01 04:49:58 UTC	61	493398	10	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:50:28 UTC	2017-08-01 04:50:28 UTC	62	493398	10	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:50:53 UTC	2017-08-01 04:50:53 UTC	62	493399	11	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:51:20 UTC	2017-08-01 04:51:20 UTC	63	493399	11	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:51:45 UTC	2017-08-01 04:51:45 UTC	63	493399	12	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:52:12 UTC	2017-08-01 04:52:12 UTC	64	493400	12	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:52:39 UTC	2017-08-01 04:52:39 UTC	64	493400	13	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:53:12 UTC	2017-08-01 04:53:12 UTC	65	493401	13	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:53:42 UTC	2017-08-01 04:53:42 UTC	65	493401	14	65	869					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:54:08 UTC	2017-08-01 04:54:08 UTC	66	493402	14	20571	855					131		
3	3		18	2017-08-01 04:54:34 UTC	2017-08-01 04:54:34 UTC	66	493402	14	0	5					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:55:00 UTC	2017-08-01 04:55:00 UTC	66	493402	15	250	2500					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:55:30 UTC	2017-08-01 04:55:30 UTC	67	493402	15	0	3800					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:56:01 UTC	2017-08-01 04:56:01 UTC	67	493403	16	24000	0					131		
3	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-01 04:56:31 UTC	2017-08-01 04:56:31 UTC	68	493403	16	150	750					131		
4	0		18	2017-08-01 04:56:58 UTC	2017-08-01 04:56:58 UTC	68	493403	17	0	0					131		
